segment_id,row_index,row_label,section,anchor_mark_visible,color,thickness,code,legend_description,source_kind,pixel_x_start,pixel_x_end_exclusive,pixel_y_center,pixel_width,pixel_height_estimate,year_start,year_end,duration_years,note,base_year,end_year_exclusive,start_abs_day,end_abs_day,start_year,start_day_of_year,start_day_label,end_year,end_day_of_year,end_day_label,duration_days,normalized_sensor,normalized_satellite,match_key,era5_active_from_color,era_interim_active_from_color,era_source_right_edge_segment,original_end_abs_day,original_end_day_label,original_end_date_365,era_interim_clipped_start_day_label,era_interim_clipped_end_day_label,extension_interval_count
112,45,NOAA 6 HIRS Rad,Multispectral infrared,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,333,442,1021,109,13,1979.537438,1983.34609,3.808652,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,562,1952,1979,197,1979-D197,1983,127,1983-D127,1391,HIRS,NOAA 6,HIRS|NOAA 6,True,True,False,1952,1983-D127,1983-05-07,1979-D197,1983-D127,0
113,46,TIROS-N HIRS Rad,Multispectral infrared,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,324,325,1040,1,11,1979.222962,1979.257903,0.034942,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,447,460,1979,82,1979-D082,1979,95,1979-D095,14,HIRS,TIROS-N,HIRS|TIROS-N,False,True,False,460,1979-D095,1979-04-05,1979-D082,1979-D095,0
114,46,TIROS-N HIRS Rad,Multispectral infrared,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,348,350,1040,2,11,1980.061564,1980.131448,0.069884,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,753,778,1980,23,1980-D023,1980,48,1980-D048,26,HIRS,TIROS-N,HIRS|TIROS-N,False,True,False,778,1980-D048,1980-02-17,1980-D023,1980-D048,0
115,46,TIROS-N HIRS Rad,Multispectral infrared,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,318,381,1040,63,13,1979.013311,1981.214642,2.201331,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,370,1174,1979,5,1979-D005,1981,79,1981-D079,805,HIRS,TIROS-N,HIRS|TIROS-N,True,True,False,1174,1981-D079,1981-03-20,1979-D005,1981-D079,0
116,47,GPM GMI Rad. All-sky,Microwave imagers,False,green,thick,green_thick,used in ERA5 but not in the reference system,visible_color_bar,1353,1377,1118,24,13,2015.178037,2016.016639,0.838602,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13570,13877,2015,65,2015-D065,2016,7,2016-D007,308,GMI,GPM,GMI|GPM,True,False,False,13877,2016-D007,2016-01-07,,,0
117,47,GPM GMI Rad. All-sky,Microwave imagers,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1377,1482,1118,105,13,2016.016639,2019.685524,3.668885,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13877,15216,2016,7,2016-D007,2019,251,2019-D251,1340,GMI,GPM,GMI|GPM,True,True,True,15216,2019-D251,2019-09-08,2016-D007,2019-D251,1
118,48,GCOM-W1 AMSR-2 Rad. All-sky,Microwave imagers,False,green,thick,green_thick,used in ERA5 but not in the reference system,visible_color_bar,1277,1346,1137,69,13,2012.522463,2014.933444,2.410982,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,12601,13481,2012,191,2012-D191,2014,341,2014-D341,881,AMSR-2,GCOM-W1,AMSR-2|GCOM-W1,True,False,False,13481,2014-D341,2014-12-07,,,0
119,48,GCOM-W1 AMSR-2 Rad. All-sky,Microwave imagers,False,green,thick,green_thick,used in ERA5 but not in the reference system,visible_color_bar,1353,1378,1137,25,13,2015.178037,2016.051581,0.873544,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13570,13889,2015,65,2015-D065,2016,19,2016-D019,320,AMSR-2,GCOM-W1,AMSR-2|GCOM-W1,True,False,False,13889,2016-D019,2016-01-19,,,0
120,48,GCOM-W1 AMSR-2 Rad. All-sky,Microwave imagers,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1482,1137,104,13,2016.051581,2019.685524,3.633943,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,15216,2016,19,2016-D019,2019,251,2019-D251,1328,AMSR-2,GCOM-W1,AMSR-2|GCOM-W1,True,True,True,15216,2019-D251,2019-09-08,2016-D019,2019-D251,1
121,49,TRMM TMI Rad. All-sky,Microwave imagers,False,green,thick,green_thick,used in ERA5 but not in the reference system,visible_color_bar,1076,1276,1156,200,13,2005.499168,2012.487521,6.988353,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,10038,12588,2005,183,2005-D183,2012,178,2012-D178,2551,TMI,TRMM,TMI|TRMM,True,False,False,12588,2012-D178,2012-06-27,,,0
122,49,TRMM TMI Rad. All-sky,Microwave imagers,False,green,thick,green_thick,used in ERA5 but not in the reference system,visible_color_bar,1279,1353,1156,74,13,2012.592346,2015.178037,2.585691,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,12627,13570,2012,217,2012-D217,2015,65,2015-D065,944,TMI,TRMM,TMI|TRMM,True,False,False,13570,2015-D065,2015-03-06,,,0
123,50,AQUA AMSRE Rad. All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1176,1186,1176,10,13,2008.993344,2009.342762,0.349418,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,11313,11441,2008,363,2008-D363,2009,126,2009-D126,129,AMSRE,AQUA,AMSRE|AQUA,True,True,False,11441,2009-D126,2009-05-06,2008-D363,2009-D126,0
124,50,AQUA AMSRE Rad. All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1188,1255,1176,67,13,2009.412646,2011.753744,2.341098,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,11466,12321,2009,151,2009-D151,2011,276,2011-D276,856,AMSRE,AQUA,AMSRE|AQUA,True,True,False,12321,2011-D276,2011-10-03,2009-D151,2011-D276,0
125,50,AQUA AMSRE Rad. All-sky,Microwave imagers,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1375,1379,1176,4,5,2015.946755,2016.086522,0.139767,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13851,13902,2015,346,2015-D346,2016,32,2016-D032,52,AMSRE,AQUA,AMSRE|AQUA,True,True,False,13902,2016-D032,2016-02-01,2015-D346,2016-D032,0
126,51,DMSP 18 SSMIS Rad. All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1222,1377,1195,155,13,2010.600666,2016.016639,5.415973,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,11900,13877,2010,220,2010-D220,2016,7,2016-D007,1978,SSMIS,DMSP 18,SSMIS|DMSP 18,True,True,False,13877,2016-D007,2016-01-07,2010-D220,2016-D007,0
127,51,DMSP 18 SSMIS Rad. All-sky,Microwave imagers,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1482,1195,104,13,2016.051581,2019.685524,3.633943,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,15216,2016,19,2016-D019,2019,251,2019-D251,1328,SSMIS,DMSP 18,SSMIS|DMSP 18,True,True,True,15216,2019-D251,2019-09-08,2016-D019,2019-D251,1
128,52,DMSP 17 SSMIS Rad. All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1195,1377,1214,182,13,2009.657238,2016.016639,6.359401,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,11555,13877,2009,240,2009-D240,2016,7,2016-D007,2323,SSMIS,DMSP 17,SSMIS|DMSP 17,True,True,False,13877,2016-D007,2016-01-07,2009-D240,2016-D007,0
129,52,DMSP 17 SSMIS Rad. All-sky,Microwave imagers,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1482,1214,104,13,2016.051581,2019.685524,3.633943,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,15216,2016,19,2016-D019,2019,251,2019-D251,1328,SSMIS,DMSP 17,SSMIS|DMSP 17,True,True,True,15216,2019-D251,2019-09-08,2016-D019,2019-D251,1
130,53,DMSP 15 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,926,1107,1233,181,13,2000.257903,2006.582363,6.324459,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,8125,10433,2000,95,2000-D095,2006,213,2006-D213,2309,SSMI,DMSP 15,SSMI|DMSP 15,True,True,False,10433,2006-D213,2006-08-01,2000-D095,2006-D213,0
131,54,DMSP 14 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,845,927,1252,82,13,1997.427621,2000.292845,2.865225,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,7092,8137,1997,157,1997-D157,2000,107,2000-D107,1046,SSMI,DMSP 14,SSMI|DMSP 14,True,True,False,8137,2000-D107,2000-04-17,1997-D157,2000-D107,0
132,55,DMSP 13 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,788,1177,1272,389,13,1995.43594,2009.028286,13.592346,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,6365,11326,1995,160,1995-D160,2009,11,2009-D011,4962,SSMI,DMSP 13,SSMI|DMSP 13,True,True,False,11326,2009-D011,2009-01-11,1995-D160,2009-D011,0
133,56,DMSP 13 SSMI All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1176,1196,1291,20,13,2008.993344,2009.69218,0.698835,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,11313,11568,2008,363,2008-D363,2009,253,2009-D253,256,SSMI,DMSP 13,SSMI|DMSP 13,True,True,False,11568,2009-D253,2009-09-10,2008-D363,2009-D253,0
134,57,DMSP 11 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,692,748,1310,56,13,1992.081531,1994.03827,1.956739,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,5140,5854,1992,30,1992-D030,1994,14,1994-D014,715,SSMI,DMSP 11,SSMI|DMSP 11,True,True,False,5854,1994-D014,1994-01-14,1992-D030,1994-D014,0
135,57,DMSP 11 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,776,789,1310,13,13,1995.016639,1995.470882,0.454243,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,6212,6377,1995,7,1995-D007,1995,172,1995-D172,166,SSMI,DMSP 11,SSMI|DMSP 11,True,True,False,6377,1995-D172,1995-06-21,1995-D007,1995-D172,0
136,58,DMSP 10 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,665,668,1329,3,13,1991.138103,1991.242928,0.104825,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,4796,4834,1991,51,1991-D051,1991,89,1991-D089,39,SSMI,DMSP 10,SSMI|DMSP 10,True,True,False,4834,1991-D089,1991-03-30,1991-D051,1991-D089,0
137,58,DMSP 10 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,670,846,1329,176,13,1991.312812,1997.462562,6.14975,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,4860,7104,1991,115,1991-D115,1997,169,1997-D169,2245,SSMI,DMSP 10,SSMI|DMSP 10,True,True,False,7104,1997-D169,1997-06-18,1991-D115,1997-D169,0
138,59,DMSP 8 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,564,574,1349,10,13,1987.608985,1987.958403,0.349418,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,3508,3635,1987,223,1987-D223,1987,350,1987-D350,128,SSMI,DMSP 8,SSMI|DMSP 8,True,True,False,3635,1987-D350,1987-12-16,1987-D223,1987-D350,0
139,59,DMSP 8 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,577,662,1349,85,13,1988.063228,1991.033278,2.97005,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,3674,4758,1988,24,1988-D024,1991,13,1991-D013,1085,SSMI,DMSP 8,SSMI|DMSP 8,True,True,False,4758,1991-D013,1991-01-13,1988-D024,1991-D013,0
140,59,DMSP 8 SSMI CM SAF All-sky,Microwave imagers,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,664,689,1349,25,13,1991.103161,1991.976705,0.873544,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,4783,5102,1991,38,1991-D038,1991,357,1991-D357,320,SSMI,DMSP 8,SSMI|DMSP 8,True,True,False,5102,1991-D357,1991-12-23,1991-D038,1991-D357,0
141,60,SAPHIR All-sky,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1420,1459,1425,39,13,2017.519135,2018.881864,1.362729,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,14425,14922,2017,190,2017-D190,2018,322,2018-D322,498,SAPHIR,MEGHA-TROPIQUES,SAPHIR|MEGHA-TROPIQUES,False,True,False,14922,2018-D322,2018-11-18,2017-D190,2018-D322,0
142,60,SAPHIR All-sky,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1469,1473,1425,4,13,2019.231281,2019.371048,0.139767,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,15050,15101,2019,85,2019-D085,2019,136,2019-D136,52,SAPHIR,MEGHA-TROPIQUES,SAPHIR|MEGHA-TROPIQUES,False,True,False,15101,2019-D136,2019-05-16,2019-D085,2019-D136,0
143,60,SAPHIR All-sky,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1478,1482,1425,4,13,2019.545757,2019.685524,0.139767,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,15165,15216,2019,200,2019-D200,2019,251,2019-D251,52,SAPHIR,MEGHA-TROPIQUES,SAPHIR|MEGHA-TROPIQUES,False,True,True,15216,2019-D251,2019-09-08,2019-D200,2019-D251,1
144,61,FY-3C MWHS2 Rad. All-sky,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1471,1482,1445,11,13,2019.301165,2019.685524,0.384359,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,15075,15216,2019,110,2019-D110,2019,251,2019-D251,142,MWHS2,FY-3C,MWHS2|FY-3C,False,True,True,15216,2019-D251,2019-09-08,2019-D110,2019-D251,1
145,61,FY-3C MWHS2 Rad. All-sky,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1384,1468,1445,84,13,2016.261231,2019.196339,2.935108,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13966,15037,2016,96,2016-D096,2019,72,2019-D072,1072,MWHS2,FY-3C,MWHS2|FY-3C,True,True,False,15037,2019-D072,2019-03-13,2016-D096,2019-D072,0
146,62,FY-3B MWHS Rad.,Microwave sounders,False,green,thick,green_thick,used in ERA5 but not in the reference system,visible_color_bar,1299,1377,1464,78,13,2013.291181,2016.016639,2.725458,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,12882,13877,2013,107,2013-D107,2016,7,2016-D007,996,MWHS,FY-3B,MWHS|FY-3B,True,False,False,13877,2016-D007,2016-01-07,,,0
147,62,FY-3B MWHS Rad.,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1377,1482,1464,105,13,2016.016639,2019.685524,3.668885,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13877,15216,2016,7,2016-D007,2019,251,2019-D251,1340,MWHS,FY-3B,MWHS|FY-3B,True,True,True,15216,2019-D251,2019-09-08,2016-D007,2019-D251,1
148,63,MHS METOP-C MHS Rad. All-sky,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1468,1482,1484,14,13,2019.196339,2019.685524,0.489185,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,15037,15216,2019,72,2019-D072,2019,251,2019-D251,180,MHS,METOP-C,MHS|METOP-C,True,True,True,15216,2019-D251,2019-09-08,2019-D072,2019-D251,1
149,64,MHS METOP-B MHS Rad. All-sky,Microwave sounders,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1289,1377,1503,88,13,2012.941764,2016.016639,3.074875,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,12754,13877,2012,344,2012-D344,2016,7,2016-D007,1124,MHS,METOP-B,MHS|METOP-B,True,True,False,13877,2016-D007,2016-01-07,2012-D344,2016-D007,0
150,64,MHS METOP-B MHS Rad. All-sky,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1482,1503,104,13,2016.051581,2019.685524,3.633943,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,15216,2016,19,2016-D019,2019,251,2019-D251,1328,MHS,METOP-B,MHS|METOP-B,True,True,True,15216,2019-D251,2019-09-08,2016-D019,2019-D251,1
151,65,MHS METOP-A MHS Rad. All-sky,Microwave sounders,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1120,1327,1522,207,13,2007.036606,2014.269551,7.232945,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,10599,13239,2007,14,2007-D014,2014,99,2014-D099,2641,MHS,METOP-A,MHS|METOP-A,True,True,False,13239,2014-D099,2014-04-09,2007-D014,2014-D099,0
152,65,MHS METOP-A MHS Rad. All-sky,Microwave sounders,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1331,1377,1522,46,13,2014.409318,2016.016639,1.607321,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13290,13877,2014,150,2014-D150,2016,7,2016-D007,588,MHS,METOP-A,MHS|METOP-A,True,True,False,13877,2016-D007,2016-01-07,2014-D150,2016-D007,0
153,65,MHS METOP-A MHS Rad. All-sky,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1482,1522,104,13,2016.051581,2019.685524,3.633943,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,15216,2016,19,2016-D019,2019,251,2019-D251,1328,MHS,METOP-A,MHS|METOP-A,True,True,True,15216,2019-D251,2019-09-08,2016-D019,2019-D251,1
154,66,MHS NOAA 19 MHS Rad. All-sky,Microwave sounders,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1188,1193,1541,5,13,2009.412646,2009.587354,0.174709,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,11466,11530,2009,151,2009-D151,2009,215,2009-D215,65,MHS,NOAA 19,MHS|NOAA 19,True,True,False,11530,2009-D215,2009-08-03,2009-D151,2009-D215,0
155,66,MHS NOAA 19 MHS Rad. All-sky,Microwave sounders,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1210,1375,1541,165,13,2010.181364,2015.946755,5.765391,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,11747,13851,2010,67,2010-D067,2015,346,2015-D346,2105,MHS,NOAA 19,MHS|NOAA 19,True,True,False,13851,2015-D346,2015-12-12,2010-D067,2015-D346,0
156,66,MHS NOAA 19 MHS Rad. All-sky,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1482,1541,104,13,2016.051581,2019.685524,3.633943,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,15216,2016,19,2016-D019,2019,251,2019-D251,1328,MHS,NOAA 19,MHS|NOAA 19,True,True,True,15216,2019-D251,2019-09-08,2016-D019,2019-D251,1
157,67,MHS NOAA 18 MHS Rad. All-sky,Microwave sounders,False,blue,thick,blue_thick,reprocessed relative to those assimilated in ERA-Interim,visible_color_bar,1079,1377,1561,298,13,2005.603993,2016.016639,10.412646,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,10076,13877,2005,221,2005-D221,2016,7,2016-D007,3802,MHS,NOAA 18,MHS|NOAA 18,True,True,False,13877,2016-D007,2016-01-07,2005-D221,2016-D007,0
158,67,MHS NOAA 18 MHS Rad. All-sky,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1457,1561,79,13,2016.051581,2018.81198,2.760399,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,14897,2016,19,2016-D019,2018,297,2018-D297,1009,MHS,NOAA 18,MHS|NOAA 18,True,True,False,14897,2018-D297,2018-10-24,2016-D019,2018-D297,0
159,68,NOAA 20 ATMS Rad.,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1444,1482,1580,38,13,2018.357737,2019.685524,1.327787,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,14731,15216,2018,131,2018-D131,2019,251,2019-D251,486,ATMS,NOAA 20,ATMS|NOAA 20,True,True,True,15216,2019-D251,2019-09-08,2018-D131,2019-D251,1
160,69,NPP ATMS Rad.,Microwave sounders,False,green,thick,green_thick,used in ERA5 but not in the reference system,visible_color_bar,1283,1377,1599,94,13,2012.732113,2016.016639,3.284526,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,12678,13877,2012,268,2012-D268,2016,7,2016-D007,1200,ATMS,NPP,ATMS|NPP,True,False,False,13877,2016-D007,2016-01-07,,,0
161,69,NPP ATMS Rad.,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,1378,1482,1599,104,13,2016.051581,2019.685524,3.633943,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,13889,15216,2016,19,2016-D019,2019,251,2019-D251,1328,ATMS,NPP,ATMS|NPP,True,True,True,15216,2019-D251,2019-09-08,2016-D019,2019-D251,1
162,70,NOAA 14 MSU TOVS1B Rad,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1035,1042,1618,7,13,2004.066556,2004.311148,0.244592,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,9515,9604,2004,25,2004-D025,2004,114,2004-D114,90,MSU,NOAA 14,MSU|NOAA 14,False,True,False,9604,2004-D114,2004-04-24,2004-D025,2004-D114,0
163,70,NOAA 14 MSU TOVS1B Rad,Microwave sounders,False,red,thin,red_thin,assimilated in the reference system but not in ERA5,visible_color_bar,1045,1047,1618,2,2,2004.415973,2004.485857,0.069884,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,9642,9668,2004,152,2004-D152,2004,178,2004-D178,27,MSU,NOAA 14,MSU|NOAA 14,False,True,False,9668,2004-D178,2004-06-27,2004-D152,2004-D178,0
164,70,NOAA 14 MSU TOVS1B Rad,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1054,1058,1618,4,11,2004.730449,2004.870216,0.139767,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,9757,9808,2004,267,2004-D267,2004,318,2004-D318,52,MSU,NOAA 14,MSU|NOAA 14,False,True,False,9808,2004-D318,2004-11-14,2004-D267,2004-D318,0
165,70,NOAA 14 MSU TOVS1B Rad,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1062,1067,1618,5,13,2005.009983,2005.184692,0.174709,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,9859,9923,2005,4,2005-D004,2005,68,2005-D068,65,MSU,NOAA 14,MSU|NOAA 14,False,True,False,9923,2005-D068,2005-03-09,2005-D004,2005-D068,0
166,70,NOAA 14 MSU TOVS1B Rad,Microwave sounders,False,red,thick,red_thick,assimilated in the reference system but not in ERA5,visible_color_bar,1071,1110,1618,39,13,2005.324459,2006.687188,1.362729,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,9974,10471,2005,119,2005-D119,2006,251,2006-D251,498,MSU,NOAA 14,MSU|NOAA 14,False,True,False,10471,2006-D251,2006-09-08,2005-D119,2006-D251,0
167,70,NOAA 14 MSU TOVS1B Rad,Microwave sounders,False,grey,thick,grey_thick,used in both ERA5 and the reference system,visible_color_bar,784,1035,1618,251,13,1995.296173,2004.066556,8.770383,visible raster pixels only; hidden/covered bar portions cannot be reconstructed,1978,2020,6314,9515,1995,109,1995-D109,2004,25,2004-D025,3202,MSU,NOAA 14,MSU|NOAA 14,True,True,False,9515,2004-D025,2004-01-25,1995-D109,2004-D025,0
